rating_id,user_id,movie_id,rating,review_date
R31436,16671,3162,1,22-02-2025
R31437,15726,3409,5,22-02-2025
R31438,16629,667,4.5,22-02-2025
R31439,15829,216,4.5,22-02-2025
R31440,15403,3421,5,22-02-2025
R31441,16177,2691,2,22-02-2025
R31442,16028,2674,3,22-02-2025
R31443,16990,2349,3,22-02-2025
R31444,15098,2418,4.5,22-02-2025
R31445,15394,1199,2.5,22-02-2025
R31446,16226,2769,4.5,22-02-2025
R31447,15568,472,3.5,22-02-2025
R31448,16331,2607,2.5,22-02-2025
R31449,15788,1199,4,22-02-2025
R31450,15746,2773,4.5,22-02-2025
R31451,15829,2202,4,22-02-2025
R31452,15546,2242,3.2,22-02-2025
R31453,16714,895,5,22-02-2025
R31454,15285,4025,3,22-02-2025
R31455,16607,2563,2.5,22-02-2025
R31456,16873,2817,3,22-02-2025
R31457,15641,3065,4.5,22-02-2025
R31458,16702,3787,4,22-02-2025
R31459,15497,3146,4.5,22-02-2025
R31460,15268,1902,5,22-02-2025
R31461,16501,917,5,22-02-2025
R31462,15877,4062,4.5,22-02-2025
R31463,16881,507,5,22-02-2025
R31464,15463,2720,3.5,22-02-2025
R31465,15217,438,5,22-02-2025
R31466,15156,921,4.5,22-02-2025
R31467,15883,360,4.5,22-02-2025
R31468,15403,2418,3.5,22-02-2025
R31469,16228,4105,4.5,22-02-2025
R31470,16481,2299,4,22-02-2025
R31471,16783,380,5,22-02-2025
R31472,16402,579,4.5,22-02-2025
R31473,16600,1307,4.5,22-02-2025
R31474,15597,1269,4,22-02-2025
R31475,15653,1347,3.5,22-02-2025
R31476,16418,109,4,22-02-2025
R31477,16577,1739,5,22-02-2025
R31478,16810,2418,4.5,22-02-2025
R31479,15928,4025,4,22-02-2025
R31480,15341,1676,4,22-02-2025
R31481,16540,2663,2.5,22-02-2025
R31482,16730,1531,4,22-02-2025
R31483,16643,967,4,22-02-2025
R31484,15890,4098,4,22-02-2025
R31485,16856,2592,3,22-02-2025
R31486,16976,217,5,22-02-2025
R31487,16704,3757,4.5,22-02-2025
R31488,15316,3673,5,22-02-2025
R31489,16860,3432,4.5,22-02-2025
R31490,16444,2027,4.5,22-02-2025
R31491,16600,420,5,22-02-2025
R31492,15431,3797,3.5,22-02-2025
R31493,16458,1602,3.5,22-02-2025
R31494,15081,2882,5,22-02-2025
R31495,15731,2268,3.5,22-02-2025
R31496,16529,3953,3,22-02-2025
R31497,15406,3232,4.5,22-02-2025
R31498,15352,2729,3,22-02-2025
R31499,16030,3871,4.5,22-02-2025
R31500,16181,3873,4.5,22-02-2025
R31501,15760,378,3.5,22-02-2025
R31502,16671,3435,4.5,22-02-2025
R31503,15829,1739,5,22-02-2025
R31504,16181,500,3.5,22-02-2025
R31505,16282,3146,5,22-02-2025
R31506,15272,1640,4,22-02-2025
R31507,16136,3192,4,22-02-2025
R31508,16188,3601,5,22-02-2025
R31509,15906,2418,4,22-02-2025
R31510,16864,207,3.5,22-02-2025
R31511,15361,62,3.5,22-02-2025
R31512,15576,1341,3,22-02-2025
R31513,15864,454,3,22-02-2025
R31514,16630,3558,3,22-02-2025
R31515,15701,3579,4.5,22-02-2025
R31516,15834,3797,3.5,22-02-2025
R31517,15795,1347,4.5,22-02-2025
R31518,16970,3506,4,22-02-2025
R31519,15982,650,5,22-02-2025
R31520,16577,2773,4,22-02-2025
R31521,15832,1636,3,22-02-2025
R31522,15653,982,4,22-02-2025
R31523,16236,2663,2.5,22-02-2025
R31524,16296,1146,3.5,22-02-2025
R31525,16996,1353,4,22-02-2025
R31526,16880,3172,3,22-02-2025
R31527,16752,1302,4,22-02-2025
R31528,15808,504,5,22-02-2025
R31529,15733,1294,3,22-02-2025
R31530,15684,2315,4.5,22-02-2025
R31531,16454,526,5,22-02-2025
R31532,16045,1398,4.5,22-02-2025
R31533,16696,857,4,22-02-2025
R31534,16888,3836,4,22-02-2025
R31535,15699,1134,4,22-02-2025
R31536,16985,109,4,22-02-2025
R31537,16295,3195,5,22-02-2025
R31538,16379,285,5,22-02-2025
R31539,16290,1425,3.5,22-02-2025
R31540,16174,908,3.5,22-02-2025
R31541,15370,3859,4,22-02-2025
R31542,15461,3057,3.5,22-02-2025
R31543,16331,234,5,22-02-2025
R31544,16494,857,3.5,22-02-2025
R31545,16295,2677,3,22-02-2025
R31546,16890,2598,3,22-02-2025
R31547,15664,1991,3,22-02-2025
R31548,15597,3662,5,22-02-2025
R31549,16111,524,4.5,22-02-2025
R31550,16284,124,2.5,22-02-2025
R31551,15136,2837,1,22-02-2025
R31552,16159,1912,5,22-02-2025
R31553,16593,963,3,22-02-2025
R31554,15871,2830,4,22-02-2025
R31555,16783,1153,3.5,22-02-2025
R31556,16266,356,4.5,22-02-2025
R31557,16470,2505,2,22-02-2025
R31558,15700,41,1.5,22-02-2025
R31559,16422,4105,4.5,22-02-2025
R31560,15731,1482,4.5,22-02-2025
R31561,15556,1991,4,22-02-2025
R31562,16702,86,5,22-02-2025
R31563,16218,1135,3.5,22-02-2025
R31564,15823,4133,3.5,22-02-2025
R31565,15561,1818,5,22-02-2025
R31566,16157,3299,5,22-02-2025
R31568,15891,1597,5,22-02-2025
R31569,16631,1945,5,22-02-2025
R31570,15198,1158,3,22-02-2025
R31571,16869,1084,4,22-02-2025
R31572,16265,454,4.5,22-02-2025
R31573,15560,3851,5,22-02-2025
R31574,15431,2291,2,22-02-2025
R31575,15649,1471,3.5,22-02-2025
R31576,15759,3826,5,22-02-2025
R31577,15851,23,3,22-02-2025
R31578,16535,4049,3.5,22-02-2025
R31579,15559,4061,5,22-02-2025
R31580,15918,1348,4.5,22-02-2025
R31581,15348,3218,4.5,22-02-2025
R31582,16767,109,5,22-02-2025
R31583,16989,1823,5,22-02-2025
R31584,15274,485,4,22-02-2025
R31585,15166,1499,3.5,22-02-2025
R31586,16302,4200,3.5,22-02-2025
R31587,16605,2817,4.5,22-02-2025
R31588,15362,194,2.5,22-02-2025
R31589,15799,194,4.5,22-02-2025
R31591,16902,3578,4,22-02-2025
R31592,16534,1839,5,22-02-2025
R31593,15370,4094,3,22-02-2025
R31594,15478,3643,4,22-02-2025
R31595,16177,3172,4,22-02-2025
R31596,16484,3738,4.5,22-02-2025
R31597,15396,4113,3.5,22-02-2025
R31598,15224,2652,3.5,22-02-2025
R31599,15825,2494,4.5,22-02-2025
R31600,15632,4177,4.5,22-02-2025
R31601,16755,378,5,22-02-2025
R31602,15556,3878,4.5,22-02-2025
R31603,16313,3558,3.5,22-02-2025
R31604,16241,3243,4.5,22-02-2025
R31605,15082,3144,5,22-02-2025
R31606,16664,233,5,22-02-2025
R31607,16814,3932,4,22-02-2025
R31608,15311,3953,4.5,22-02-2025
R31609,16372,2837,4.5,22-02-2025
R31610,16947,2988,1.5,22-02-2025
R31611,15627,2245,4.5,22-02-2025
R31612,15582,3543,4,22-02-2025
R31613,15638,3772,5,22-02-2025
R31614,15110,921,3.5,22-02-2025
R31615,16163,3570,4.5,22-02-2025
R31616,15561,2757,5,22-02-2025
R31617,15558,2566,2,22-02-2025
R31618,15194,2595,2.5,22-02-2025
R31619,15192,2027,4.5,22-02-2025
R31620,15673,1226,4.5,22-02-2025
R31621,15380,86,4.5,22-02-2025
R31622,16041,2835,5,22-02-2025
R31623,16619,2223,4.5,22-02-2025
R31624,16276,1946,5,22-02-2025
R31625,15877,526,5,22-02-2025
R31626,15890,2315,5,22-02-2025
R31627,15470,3027,4,22-02-2025
R31628,16552,2352,3,22-02-2025
R31629,15527,3150,3.5,22-02-2025
R31630,16357,105,4.5,22-02-2025
R31631,16331,2505,5,22-02-2025
R31632,16403,2418,4,22-02-2025
R31633,15699,2769,3.5,22-02-2025
R31634,15320,2777,4.5,22-02-2025
R31635,16398,3155,4.5,22-02-2025
R31636,16197,2447,4,22-02-2025
R31637,16495,1945,4.5,22-02-2025
R31638,15871,3988,3,22-02-2025
R31639,15520,4080,5,22-02-2025
R31640,16937,4224,4,22-02-2025
R31641,16996,2250,3,22-02-2025
R31642,15030,3079,4.5,22-02-2025
R31643,16638,1107,3,22-02-2025
R31644,15817,3643,5,22-02-2025
R31645,15779,3061,5,22-02-2025
R31646,15942,1544,2.5,22-02-2025
R31647,16357,2074,5,22-02-2025
R31648,16362,3001,5,22-02-2025
R31649,15759,4174,4,22-02-2025
R31650,15814,2041,4.5,22-02-2025
R31651,15807,1641,4,22-02-2025
R31652,15910,182,5,22-02-2025
R31653,16700,3299,3,22-02-2025
R31654,16435,2865,5,22-02-2025
R31655,16947,1779,5,22-02-2025
R31656,15645,3155,4.5,22-02-2025
R31657,15110,2847,5,22-02-2025
R31659,15808,3435,5,22-02-2025
R31660,15391,109,4,22-02-2025
R31661,16955,636,4,22-02-2025
R31662,16941,447,3,22-02-2025
R31663,15139,1013,4.5,22-02-2025
R31664,16564,3787,4.5,22-02-2025
R31665,16216,1771,5,22-02-2025
R31666,16922,3065,4.5,22-02-2025
R31667,16345,3787,4,22-02-2025
R31668,15608,1531,4.5,22-02-2025
R31669,16395,71,5,22-02-2025
R31670,15561,2565,3,22-02-2025
R31671,16319,1227,3.5,22-02-2025
R31672,16660,921,5,22-02-2025
R31673,16548,1158,4,22-02-2025
R31674,16809,3186,5,22-02-2025
R31675,15362,2200,5,22-02-2025
R31676,16916,1671,3.5,22-02-2025
R31677,16614,3532,5,22-02-2025
R31678,15879,3409,5,22-02-2025
R31679,16481,2328,4.5,22-02-2025
R31680,15261,2396,3,22-02-2025
R31681,16999,2577,3.5,22-02-2025
R31683,15449,3021,2.5,22-02-2025
R31684,15523,1739,4.5,22-02-2025
R31685,16990,3692,5,22-02-2025
R31686,15107,3844,4,22-02-2025
R31687,16934,558,4.5,22-02-2025
R31688,16890,4104,2,22-02-2025
R31689,16337,3974,4,22-02-2025
R31690,16580,4025,4.5,22-02-2025
R31691,16989,1191,3,22-02-2025
R31692,15836,2720,3.5,22-02-2025
R31693,15693,1712,5,22-02-2025
R31694,16041,3836,4,22-02-2025
R31695,16931,2771,5,22-02-2025
R31696,16488,1478,4,22-02-2025
R31697,16402,988,4.5,22-02-2025
R31698,16561,79,4.5,22-02-2025
R31699,15635,1813,4.5,22-02-2025
R31700,16900,2598,3,22-02-2025
R31701,16865,3061,4,22-02-2025
R31702,15015,1433,3,22-02-2025
R31703,16829,1848,5,22-02-2025
R31704,15021,3354,5,22-02-2025
R31705,15685,2303,4.5,22-02-2025
R31706,15941,3144,4.5,22-02-2025
R31707,15522,48,4.5,22-02-2025
R31708,16928,238,5,22-02-2025
R31709,16304,1779,4.5,22-02-2025
R31710,15602,2701,2.5,22-02-2025
R31711,15391,2514,2.5,22-02-2025
R31712,15826,1437,3,22-02-2025
R31713,16814,3749,4,22-02-2025
R31714,15363,1422,3,22-02-2025
R31715,16534,2945,4,22-02-2025
R31716,15808,462,5,22-02-2025
R31717,15654,917,4.5,22-02-2025
R31718,15764,2990,4,22-02-2025
R31719,16200,3713,5,22-02-2025
R31720,15063,3738,4,22-02-2025
R31722,16692,439,5,22-02-2025
R31723,15664,2761,4.5,22-02-2025
R31724,16174,3144,4,22-02-2025
R31725,16396,3000,5,22-02-2025
R31726,16755,2614,3.5,23-02-2025
R31727,16700,3871,5,23-02-2025
R31728,15166,516,5,23-02-2025
R31729,16402,23,4.5,23-02-2025
R31730,15979,3932,2.5,23-02-2025
R31731,16660,3732,2,23-02-2025
R31732,16118,439,3,23-02-2025
R31733,16518,3742,3,23-02-2025
R31734,16211,2754,4,23-02-2025
R31735,16709,1481,2.5,23-02-2025
R31736,16388,62,1,23-02-2025
R31737,16866,420,5,23-02-2025
R31738,16436,3232,4,23-02-2025
R31739,15918,2418,4.1,23-02-2025
R31740,16663,3164,4,23-02-2025
R31741,16403,1208,5,23-02-2025
R31742,16891,579,5,23-02-2025
R31743,16274,570,3,23-02-2025
R31744,16518,2598,3,23-02-2025
R31745,15654,1909,3.5,23-02-2025
R31746,16356,2663,2,23-02-2025
R31747,16243,2349,4,23-02-2025
R31748,15207,4147,3,23-02-2025
R31749,15883,109,5,23-02-2025
R31750,15077,1443,3,23-02-2025
R31751,15906,1148,4,23-02-2025
R31752,15249,174,4.5,23-02-2025
R31753,16916,3892,4.5,23-02-2025
R31754,16321,2389,3,23-02-2025
R31755,16481,822,5,23-02-2025
R31756,16891,1010,4,23-02-2025
R31757,15249,261,5,23-02-2025
R31758,16248,3643,4.5,23-02-2025
R31759,16630,3892,5,23-02-2025
R31760,15406,3988,4,23-02-2025
R31761,16856,1093,2,23-02-2025
R31762,16235,1054,5,23-02-2025
R31763,16809,913,3.5,23-02-2025
R31764,16891,3057,4.5,23-02-2025
R31765,16411,3742,2.5,23-02-2025
R31766,16641,3770,4.5,23-02-2025
R31767,16321,3732,5,23-02-2025
R31770,16110,675,5,23-02-2025
R31771,16929,792,4.5,23-02-2025
R31772,15175,161,4.5,23-02-2025
R31773,16580,3163,3.5,23-02-2025
R31774,16999,1594,3.5,23-02-2025
R31775,15340,1418,4,23-02-2025
R31776,15891,4177,4.5,23-02-2025
R31777,16375,2479,4,23-02-2025
R31778,15394,3570,2.5,23-02-2025
R31779,15500,960,5,23-02-2025
R31780,16388,3759,2.5,23-02-2025
R31781,16619,3558,4,23-02-2025
R31782,16890,2320,5,23-02-2025
R31783,15391,3092,5,23-02-2025
R31784,16328,1676,3.5,23-02-2025
R31785,15002,3000,5,23-02-2025
R31786,15622,3871,5,23-02-2025
R31787,15344,3196,3.5,23-02-2025
R31788,15192,1537,3,23-02-2025
R31789,15308,2119,4,23-02-2025
R31790,16671,3181,5,23-02-2025
R31791,16621,1909,4,23-02-2025
R31792,16198,676,4.5,23-02-2025
R31793,15530,3326,5,23-02-2025
R31794,16900,2289,4.5,23-02-2025
R31795,16360,109,5,23-02-2025
R31796,16156,2917,4.5,23-02-2025
R31797,16211,2697,3,23-02-2025
R31798,16685,574,4.5,23-02-2025
R31799,15517,3172,5,23-02-2025
R31800,16488,3218,3,23-02-2025
R31802,15948,2012,4.1,23-02-2025
R31803,16127,1612,2,23-02-2025
R31804,15727,2652,3,23-02-2025
R31805,15527,3306,5,23-02-2025
R31806,15509,2362,4,23-02-2025
R31807,16535,2701,3,23-02-2025
R31808,15002,1394,4,23-02-2025
R31809,15690,4174,2.5,23-02-2025
R31810,16928,868,4.5,23-02-2025
R31811,15834,3131,4,23-02-2025
R31812,16290,454,4.5,23-02-2025
R31813,15228,3796,3.5,23-02-2025
R31814,15107,3439,5,23-02-2025
R31815,16580,2429,3,23-02-2025
R31817,16856,2316,4,23-02-2025
R31818,16388,3689,5,23-02-2025
R31819,15755,1393,3.5,23-02-2025
R31820,15095,285,4.5,23-02-2025
R31821,15991,3867,4,23-02-2025
R31822,15877,4019,3,23-02-2025
R31823,16603,1883,5,23-02-2025
R31824,15891,1398,4.5,23-02-2025
R31825,15832,1696,4,23-02-2025
R31826,16819,3749,4.5,23-02-2025
R31827,15362,91,4.5,23-02-2025
R31828,15540,2084,4.5,23-02-2025
R31829,15979,1000,5,23-02-2025
R31830,15130,2494,4,23-02-2025
R31831,16132,3232,5,23-02-2025
R31832,16931,2577,3.5,23-02-2025
R31833,15785,526,5,23-02-2025
R31834,16702,3762,4,23-02-2025
R31835,15834,3409,2.5,23-02-2025
R31836,16819,4174,3,23-02-2025
R31837,16177,4174,3.5,23-02-2025
R31838,16568,1135,3.5,23-02-2025
R31839,16428,516,4.5,23-02-2025
R31840,15540,2863,3,23-02-2025
R31841,15175,166,4,23-02-2025
R31842,15582,3263,4,23-02-2025
R31843,16454,1484,4.5,23-02-2025
R31844,15024,3311,4.5,23-02-2025
R31845,16522,3328,5,23-02-2025
R31846,15630,2048,4,23-02-2025
R31847,16711,1739,4,23-02-2025
R31849,15432,2594,3.5,23-02-2025
R31850,16181,2669,3,23-02-2025
R31851,16451,447,5,23-02-2025
R31852,16405,2113,4.1,23-02-2025
R31853,15582,1739,4,23-02-2025
R31854,16776,2401,4,23-02-2025
R31856,15803,2912,5,23-02-2025
R31857,16702,2663,3,23-02-2025
R31858,15523,249,5,23-02-2025
R31859,15957,1970,4.5,23-02-2025
R31860,15513,1671,4,23-02-2025
R31861,16276,2315,4,23-02-2025
R31862,15207,1164,5,23-02-2025
R31863,16145,3987,4,23-02-2025
R31864,15978,790,5,23-02-2025
R31865,15341,3146,4.5,23-02-2025
R31866,15314,1521,4,23-02-2025
R31867,15293,3772,5,23-02-2025
R31868,15227,1767,5,23-02-2025
R31869,15929,689,4,23-02-2025
R31870,15656,3388,4,23-02-2025
R31871,15699,821,1.5,23-02-2025
R31872,16534,1574,3.5,23-02-2025
R31873,16028,2447,4,23-02-2025
R31874,16685,4044,4.5,23-02-2025
R31875,15632,439,5,23-02-2025
R31876,16398,3308,4.5,23-02-2025
R31877,16495,735,4.5,23-02-2025
R31878,16177,4103,4,23-02-2025
R31879,16696,2505,3.5,23-02-2025
R31880,15883,2912,4.5,23-02-2025
R31881,16513,13,5,23-02-2025
R31882,16127,1084,4.5,23-02-2025
R31883,15082,3778,5,23-02-2025
R31884,15807,3932,1,23-02-2025
R31885,15654,3000,4.5,23-02-2025
R31886,15335,3710,5,23-02-2025
R31887,16322,3561,5,23-02-2025
R31888,16501,2397,4,23-02-2025
R31889,16924,1909,4.5,23-02-2025
R31890,16248,1943,4.5,23-02-2025
R31891,16935,1193,4,23-02-2025
R31892,16753,342,5,23-02-2025
R31893,15308,2543,3.5,23-02-2025
R31894,16998,3644,5,23-02-2025
R31896,15649,3423,4,23-02-2025
R31897,15948,378,5,23-02-2025
R31898,15396,1326,2,23-02-2025
R31899,15522,439,5,23-02-2025
R31900,16835,1779,5,23-02-2025
R31901,16559,2607,1.5,23-02-2025
R31902,16911,3232,4.5,23-02-2025
R31903,15948,1818,5,23-02-2025
R31904,15268,2729,3,23-02-2025
R31905,16483,3371,5,23-02-2025
R31906,16968,921,5,23-02-2025
R31907,15035,2401,5,23-02-2025
R31908,16624,4080,4,23-02-2025
R31909,16613,2048,4,23-02-2025
R31910,15169,3248,3.5,23-02-2025
R31911,15291,1039,5,23-02-2025
R31912,16195,4221,3.5,23-02-2025
R31913,16339,2945,5,23-02-2025
R31914,16226,1180,5,23-02-2025
R31915,15103,4049,5,23-02-2025
R31916,16826,3405,4.5,23-02-2025
R31917,16562,3004,5,23-02-2025
R31918,16248,2407,3.5,23-02-2025
R31919,16886,1612,4.5,23-02-2025
R31920,16545,1277,2.5,23-02-2025
R31921,16625,1084,4.5,23-02-2025
R31922,16671,3061,5,23-02-2025
R31923,15947,913,4.5,23-02-2025
R31924,15030,3065,4.5,23-02-2025
R31925,16426,109,4.5,23-02-2025
R31926,16482,2328,5,23-02-2025
R31927,15666,2720,3,23-02-2025
R31928,15125,4025,2.5,23-02-2025
R31929,16405,1355,3.5,23-02-2025
R31930,15445,183,5,23-02-2025
R31931,16337,1359,4,23-02-2025
R31932,15748,907,4,23-02-2025
R31933,16696,1839,3,23-02-2025
R31934,15513,126,4.5,23-02-2025
R31935,16145,2027,3.5,23-02-2025
R31936,16271,1218,3,23-02-2025
R31937,16217,1978,3,23-02-2025
R31938,15398,1018,3.5,23-02-2025
R31939,16961,2583,3,23-02-2025
R31940,16819,1612,4.5,23-02-2025
R31941,15316,2763,4,23-02-2025
R31942,16303,3162,4.5,23-02-2025
R31943,15851,238,4.5,23-02-2025
R31944,15237,2817,4.5,23-02-2025
R31945,16715,3836,3.5,23-02-2025
R31946,16949,2320,4.5,23-02-2025
R31947,16092,4122,3.5,23-02-2025
R31948,15832,2303,3.5,23-02-2025
R31949,15344,3155,4.5,23-02-2025
R31950,16704,2697,3,23-02-2025
R31952,16100,2999,4,23-02-2025
R31953,15602,1352,3.5,23-02-2025
R31954,16996,3897,5,23-02-2025
R31955,15308,488,5,23-02-2025
R31956,15074,183,5,23-02-2025
R31957,15452,1398,4,23-02-2025
R31958,16663,1761,4.5,23-02-2025
R31959,16390,3065,5,23-02-2025
R31960,16631,1446,3.5,23-02-2025
R31961,16156,3456,5,23-02-2025
R31962,15156,48,5,23-02-2025
R31964,15639,3965,2.5,23-02-2025
R31965,15761,2516,4,23-02-2025
R31966,16555,51,3.5,23-02-2025
R31967,15136,968,5,23-02-2025
R31968,16486,1011,5,23-02-2025
R31969,15519,4049,4,23-02-2025
R31970,16886,1101,4.5,23-02-2025
R31971,15867,4025,5,23-02-2025
R31972,15456,3762,3,23-02-2025
R31973,16916,1018,5,23-02-2025
R31974,15887,3949,5,23-02-2025
R31975,16962,3232,4.5,23-02-2025
R31976,16501,3155,4.5,23-02-2025
R31977,15078,3886,3,23-02-2025
R31978,16378,2185,5,23-02-2025
R31979,15760,1779,4.5,23-02-2025
R31980,15615,3855,4,23-02-2025
R31981,15948,3655,5,23-02-2025
R31982,16600,687,2.5,23-02-2025
R31983,16154,2418,4.5,23-02-2025
R31984,16392,3662,4,23-02-2025
R31985,15971,1739,4.5,23-02-2025
R31986,15703,23,4.5,23-02-2025
R31987,16488,279,4.5,23-02-2025
R31988,16702,2551,2.5,23-02-2025
R31989,16462,3900,5,23-02-2025
R31990,16404,1010,4.5,23-02-2025
R31991,16989,1597,3.5,23-02-2025
R31992,15376,3065,4,23-02-2025
R31993,16499,2865,4,23-02-2025
R31994,16198,2418,3.5,23-02-2025
R31995,15630,3932,5,23-02-2025
R31996,16118,86,4,23-02-2025
R31997,16274,2841,4,23-02-2025
R31998,16584,1909,5,23-02-2025
R31999,15673,4080,4,23-02-2025
R32000,15194,2066,5,23-02-2025
R32001,15156,570,5,23-02-2025
R32002,16494,863,5,23-02-2025
R32003,15891,1552,3.5,23-02-2025
R32004,15622,376,3,23-02-2025
R32005,15830,2503,4.5,23-02-2025
R32006,15673,2842,4.5,23-02-2025
R32007,16564,183,5,23-02-2025
R32008,15935,2362,2.5,23-02-2025
R32009,16523,1191,4.5,23-02-2025
R32010,16886,1482,4,23-02-2025
R32011,15941,183,4.5,23-02-2025
R32012,16129,1991,4.5,23-02-2025
R32013,15085,2149,4,23-02-2025
R32014,16817,2012,4.5,23-02-2025
R32015,16891,3732,4,23-02-2025
R32016,15341,968,5,23-02-2025
R32017,16921,3141,3.5,23-02-2025
R32018,15871,2652,1,23-02-2025
R32019,15136,2633,3.5,23-02-2025
R32020,15640,1909,5,23-02-2025
R32021,15398,2741,3.5,23-02-2025
R32022,16334,1484,1,23-02-2025
R32023,16328,4148,4.5,23-02-2025
R32024,16248,437,3,23-02-2025
R32025,16787,1643,3.5,23-02-2025
R32026,16983,3275,4.5,23-02-2025
R32027,16562,137,3,23-02-2025
R32028,15035,3019,4.5,23-02-2025
R32029,15322,11,4.5,23-02-2025
R32030,16421,378,5,23-02-2025
R32031,15755,1294,3.5,23-02-2025
R32032,15889,552,2,23-02-2025
R32033,15700,3354,5,23-02-2025
R32034,15514,1737,4.5,23-02-2025
R32035,15497,3021,4.5,23-02-2025
R32036,16934,454,3,23-02-2025
R32037,16897,1418,3.5,23-02-2025
R32038,16873,2663,3,23-02-2025
R32039,16607,3456,4.5,23-02-2025
R32040,15334,1495,3.5,23-02-2025
R32041,16625,718,5,23-02-2025
R32042,16605,2769,4.5,23-02-2025
R32043,16991,570,5,23-02-2025
R32044,15615,1388,4,23-02-2025
R32045,16614,921,4.5,23-02-2025
R32046,15889,3655,4.5,23-02-2025
R32047,16619,1175,4.5,23-02-2025
R32048,15935,2502,2.5,23-02-2025
R32049,16709,2741,3.5,23-02-2025
R32050,15005,857,5,23-02-2025
R32051,15883,636,5,23-02-2025
R32052,16195,1688,5,23-02-2025
R32053,15353,2942,4.5,23-02-2025
R32054,15285,2366,4,23-02-2025
R32055,15677,109,4,23-02-2025
R32056,16118,1720,5,23-02-2025
R32057,16519,2479,3.5,23-02-2025
R32058,16974,2155,4,23-02-2025
R32059,16982,2012,4.5,23-02-2025
R32060,16642,2873,4,23-02-2025
R32061,16660,2830,3,23-02-2025
R32062,16700,4177,4.5,23-02-2025
R32063,15271,2841,3,23-02-2025
R32064,15291,2328,4.5,23-02-2025
R32065,15056,2817,4.5,23-02-2025
R32066,15788,1883,5,23-02-2025
R32067,15110,1443,2.5,23-02-2025
R32068,16236,1978,4,23-02-2025
R32069,15319,191,5,23-02-2025
R32070,16714,3844,4.5,23-02-2025
R32071,15592,3166,5,23-02-2025
R32072,15282,1836,5,23-02-2025
R32073,16154,3300,4.5,23-02-2025
R32074,15589,1612,2.5,23-02-2025
R32075,15826,23,4,23-02-2025
R32076,15362,4019,3,23-02-2025
R32077,16334,3710,4.5,23-02-2025
R32078,15871,1164,2.5,23-02-2025
R32079,16963,2366,4,23-02-2025
R32080,15119,3836,4,23-02-2025
R32081,16235,2661,1,23-02-2025
R32082,15549,3166,5,23-02-2025
R32083,16704,1152,1.5,23-02-2025
R32084,15602,51,5,23-02-2025
R32085,16682,337,5,23-02-2025
R32086,15518,2591,2.5,23-02-2025
R32087,15522,2177,4.5,23-02-2025
R32088,16267,4019,4.5,23-02-2025
R32089,15556,2607,3,23-02-2025
R32090,15630,712,4.5,23-02-2025
R32091,16396,224,5,23-02-2025
R32092,16709,1141,4,23-02-2025
R32093,15805,3543,5,23-02-2025
R32094,15794,3014,3,23-02-2025
R32096,16949,279,3.5,23-02-2025
R32097,16561,2598,3,23-02-2025
R32098,16856,3932,4.5,23-02-2025
R32099,16534,2132,4.5,23-02-2025
R32100,16933,4200,3.5,23-02-2025
R32101,15570,2224,4.5,23-02-2025
R32102,15518,2817,4,23-02-2025
R32103,16092,1210,4.5,23-02-2025
R32104,15641,4174,4,23-02-2025
R32105,16767,724,4,23-02-2025
R32106,15699,1978,4.5,23-02-2025
R32107,16202,1425,2,24-02-2025
R32108,15352,1552,3,24-02-2025
R32109,16143,2741,3,24-02-2025
R32110,16989,2701,3,24-02-2025
R32112,15829,1443,4.5,24-02-2025
R32113,16866,1779,5,24-02-2025
R32114,15649,3209,3.5,24-02-2025
R32115,16302,2116,4.5,24-02-2025
R32116,16958,1018,5,24-02-2025
R32117,15546,3974,4,24-02-2025
R32118,15407,3681,4.5,24-02-2025
R32119,15615,3169,5,24-02-2025
R32120,15826,2479,4.5,24-02-2025
R32121,15322,895,3,24-02-2025
R32122,16426,2494,3,24-02-2025
R32123,16722,857,5,24-02-2025
R32124,16216,1314,4.5,24-02-2025
R32125,16513,3268,4,24-02-2025
R32126,16413,3004,4.5,24-02-2025
R32127,16890,2825,4.5,24-02-2025
R32128,15275,542,5,24-02-2025
R32129,15224,1671,3,24-02-2025
R32130,15544,2472,3.5,24-02-2025
R32131,15023,579,5,24-02-2025
R32132,16281,1175,4,24-02-2025
R32133,16540,1277,2,24-02-2025
R32134,16711,2842,4.5,24-02-2025
R32135,15896,2865,4.5,24-02-2025
R32136,16605,2132,4.5,24-02-2025
R32137,16240,1821,5,24-02-2025
R32138,15832,4064,5,24-02-2025
R32139,15884,1168,3.5,24-02-2025
R32141,15338,501,3.5,24-02-2025
R32142,15452,187,5,24-02-2025
R32143,16372,194,5,24-02-2025
R32144,15587,3169,4,24-02-2025
R32145,15387,3561,2.5,24-02-2025
R32146,15112,3662,5,24-02-2025
R32147,16835,1229,5,24-02-2025
R32148,16100,4008,3,24-02-2025
R32149,16314,2607,1.5,24-02-2025
R32150,16200,3687,5,24-02-2025
R32151,16265,1739,4.5,24-02-2025
R32152,15721,2720,3,24-02-2025
R32153,15721,2289,2.5,24-02-2025
R32154,15685,950,5,24-02-2025
R32155,15095,636,4.5,24-02-2025
R32156,16279,3859,4.5,24-02-2025
R32158,16702,921,4,24-02-2025
R32159,15095,2345,4.5,24-02-2025
R32160,16670,2912,3.5,24-02-2025
R32161,15478,2252,5,24-02-2025
R32162,15450,3233,4,24-02-2025
R32163,15561,3771,4.5,24-02-2025
R32164,16747,1510,3.5,24-02-2025
R32165,15615,504,5,24-02-2025
