watch_id,user_id,movie_id,watch_date,watch_duration,device_type
W92624,16130,909,15-02-2025,38,Mobile
W92625,16174,3248,15-02-2025,47,Smart Tv
W92626,16775,2565,15-02-2025,54,Laptop
W92627,15285,23,15-02-2025,147,Smart Tv
W92628,15321,3797,15-02-2025,15,Mobile
W92629,15544,2768,15-02-2025,15,Mobile
W92630,16071,2418,15-02-2025,115,Laptop
W92631,16802,721,15-02-2025,116,Mobile
W92632,16803,1533,15-02-2025,158,Smart Tv
W92633,15107,3875,15-02-2025,101,Smart Tv
W92634,16167,3918,15-02-2025,10,Smart Tv
W92635,16655,3057,15-02-2025,155,Laptop
W92636,15533,1425,15-02-2025,104,Laptop
W92637,16311,1945,15-02-2025,85,Smart Tv
W92638,15353,3426,15-02-2025,15,Smart Tv
W92639,16535,1084,15-02-2025,116,Mobile
W92640,16534,968,15-02-2025,90,Laptop
W92641,15748,1969,15-02-2025,97,Smart Tv
W92642,15733,2447,15-02-2025,176,Laptop
W92643,15454,1537,15-02-2025,60,Smart Tv
W92644,16052,2487,15-02-2025,138,Laptop
W92645,16897,2116,15-02-2025,17,Smart Tv
W92646,15384,3155,15-02-2025,122,Laptop
W92647,16134,2952,15-02-2025,88,Laptop
W92648,15286,2565,15-02-2025,91,Smart Tv
W92649,15429,1185,15-02-2025,11,Smart Tv
W92650,15461,3762,15-02-2025,104,Laptop
W92651,16442,2000,15-02-2025,36,Mobile
W92652,16440,183,15-02-2025,104,Smart Tv
W92653,15291,1162,15-02-2025,13,Smart Tv
W92654,16289,3538,15-02-2025,135,Laptop
W92655,15630,854,15-02-2025,45,Laptop
W92656,16495,1802,15-02-2025,92,Laptop
W92657,15439,41,15-02-2025,94,Smart Tv
W92658,15194,3932,15-02-2025,107,Mobile
W92659,16035,1471,15-02-2025,128,Smart Tv
W92660,16783,3722,15-02-2025,119,Laptop
W92661,16175,2338,15-02-2025,84,Laptop
W92662,16534,2762,15-02-2025,23,Smart Tv
W92663,16485,2113,15-02-2025,112,Mobile
W92664,15090,280,15-02-2025,7,Smart Tv
W92665,16066,1164,15-02-2025,115,Smart Tv
W92666,15553,3914,15-02-2025,79,Smart Tv
W92667,16333,1175,15-02-2025,73,Smart Tv
W92668,15319,2663,15-02-2025,93,Laptop
W92669,15877,3859,15-02-2025,58,Washing Machine
W92670,15848,2832,15-02-2025,148,Laptop
W92671,15595,381,15-02-2025,58,Laptop
W92672,16736,438,15-02-2025,124,Laptop
W92673,15599,4225,15-02-2025,115,Smart Tv
W92674,16303,174,15-02-2025,112,Smart Tv
W92675,16965,3761,15-02-2025,122,Smart Tv
W92676,16479,2592,15-02-2025,88,Mobile
W92677,15666,3169,15-02-2025,129,Laptop
W92678,16828,2912,15-02-2025,137,Smart Tv
W92679,16633,2135,15-02-2025,83,Laptop
W92680,17000,854,15-02-2025,101,Mobile
W92681,16430,1969,15-02-2025,93,Laptop
W92682,15360,689,15-02-2025,129,Laptop
W92683,15110,380,15-02-2025,107,Laptop
W92684,15325,2113,15-02-2025,107,Laptop
W92685,16726,3548,15-02-2025,91,Laptop
W92686,16862,1084,15-02-2025,121,Smart Tv
W92687,15545,1208,15-02-2025,102,Laptop
W92688,16076,967,15-02-2025,103,Mobile
W92689,16005,2420,15-02-2025,72,Laptop
W92690,15509,1294,15-02-2025,128,Smart Tv
W92691,16308,2041,15-02-2025,121,Mobile
W92692,15567,2055,15-02-2025,110,Smart Tv
W92693,15433,3643,15-02-2025,55,Smart Tv
W92694,15330,3423,15-02-2025,76,Mobile
W92695,16437,1084,15-02-2025,119,Mobile
W92696,15354,3061,15-02-2025,130,Mobile
W92697,16061,2841,15-02-2025,110,Washing Machine
W92698,16476,2157,15-02-2025,104,Laptop
W92699,15020,3001,15-02-2025,105,Smart Tv
W92700,16452,2362,15-02-2025,146,Smart Tv
W92701,16481,792,15-02-2025,84,Laptop
W92702,16710,4105,15-02-2025,58,Mobile
W92703,16948,3599,15-02-2025,110,Laptop
W92704,16871,1158,15-02-2025,138,Laptop
W92705,16347,426,15-02-2025,46,Mobile
W92706,15283,574,15-02-2025,127,Mobile
W92707,16278,2245,15-02-2025,132,Smart Tv
W92708,16218,569,15-02-2025,85,Laptop
W92709,16773,579,15-02-2025,93,Smart Tv
W92710,16406,2195,15-02-2025,70,Laptop
W92711,15328,2595,15-02-2025,50,Mobile
W92712,16740,4105,15-02-2025,109,Toaster
W92713,16567,1823,15-02-2025,122,Smart Tv
W92714,16515,3898,15-02-2025,134,Laptop
W92715,15093,1277,15-02-2025,132,Smart Tv
W92716,15951,198,15-02-2025,127,Laptop
W92717,16127,2720,15-02-2025,84,Laptop
W92718,16347,2549,15-02-2025,75,Laptop
W92719,16466,1636,15-02-2025,109,Laptop
W92720,16984,2594,15-02-2025,102,Mobile
W92721,15395,636,15-02-2025,101,Laptop
W92722,15015,922,15-02-2025,85,Smart Tv
W92723,15216,2577,15-02-2025,92,Smart Tv
W92724,15817,921,15-02-2025,88,Smart Tv
W92725,15427,45,15-02-2025,65,Laptop
W92726,16333,2663,15-02-2025,96,Laptop
W92727,16956,1140,15-02-2025,99,Laptop
W92728,15445,4214,15-02-2025,111,Smart Tv
W92729,15989,2050,15-02-2025,72,Laptop
W92730,15653,2817,15-02-2025,129,Mobile
W92731,16132,2503,15-02-2025,119,Laptop
W92732,16424,1697,15-02-2025,16,Laptop
W92733,16810,1767,15-02-2025,98,Smart Tv
W92734,16242,917,15-02-2025,59,Laptop
W92735,16743,238,15-02-2025,47,Laptop
W92736,15081,285,15-02-2025,104,Laptop
W92737,15591,3155,15-02-2025,123,Mobile
W92738,15461,570,15-02-2025,136,Smart Tv
W92739,16496,224,15-02-2025,115,Laptop
W92740,15092,1445,15-02-2025,131,Mobile
W92741,15286,1499,15-02-2025,65,Smart Tv
W92742,15673,1739,15-02-2025,84,Smart Tv
W92743,15708,2945,15-02-2025,90,Laptop
W92744,16506,1239,15-02-2025,101,Smart Tv
W92745,15553,4098,15-02-2025,105,Smart Tv
W92746,16983,2729,15-02-2025,85,Laptop
W92747,16681,2080,15-02-2025,128,Smart Tv
W92748,15110,504,15-02-2025,115,Smart Tv
W92749,16134,1105,15-02-2025,101,Laptop
W92750,16158,1105,15-02-2025,103,Smart Tv
W92751,15572,771,15-02-2025,11,Laptop
W92752,16709,3299,15-02-2025,128,Laptop
W92753,16076,240,15-02-2025,116,Laptop
W92754,16396,532,15-02-2025,76,Smart Tv
W92755,16428,2289,15-02-2025,6,Mobile
W92756,15624,1443,15-02-2025,136,Laptop
W92757,16665,1739,15-02-2025,12,Mobile
W92758,16852,3949,15-02-2025,120,Mobile
W92759,16869,507,15-02-2025,128,Mobile
W92760,15302,1668,15-02-2025,118,Laptop
W92761,16683,675,15-02-2025,12,Laptop
W92762,15003,2663,15-02-2025,95,Mobile
W92763,15444,671,15-02-2025,96,Laptop
W92764,16098,4094,15-02-2025,116,Mobile
W92765,16148,462,15-02-2025,126,Smart Tv
W92766,16513,51,15-02-2025,138,Laptop
W92767,16339,3166,15-02-2025,10,Laptop
W92768,16245,3031,15-02-2025,117,Laptop
W92769,15270,2720,15-02-2025,88,Laptop
W92770,15527,2308,15-02-2025,8,Laptop
W92771,15707,3385,15-02-2025,223,Smart Tv
W92772,15695,1390,15-02-2025,200,Laptop
W92773,16766,909,15-02-2025,81,Mobile
W92774,15303,1823,15-02-2025,118,Smart Tv
W92775,16737,3416,15-02-2025,113,Mobile
W92776,15944,2663,15-02-2025,57,Mobile
W92777,16660,155,15-02-2025,93,Laptop
W92778,15235,3065,15-02-2025,98,Laptop
W92779,16235,446,15-02-2025,109,Smart Tv
W92780,15517,834,15-02-2025,15,Laptop
W92781,16772,3900,15-02-2025,5,Laptop
W92782,15472,420,15-02-2025,150,Laptop
W92783,16198,3892,15-02-2025,95,Smart Tv
W92784,15466,1150,15-02-2025,139,Smart Tv
W92785,15944,48,15-02-2025,126,Laptop
W92786,16268,3582,15-02-2025,45,Mobile
W92787,16121,1208,15-02-2025,106,Mobile
W92788,15047,1541,15-02-2025,129,Mobile
W92789,16953,3735,15-02-2025,107,Mobile
W92790,15509,2753,15-02-2025,98,Smart Tv
W92791,15103,1839,15-02-2025,97,Laptop
W92792,16502,2400,15-02-2025,124,Laptop
W92793,15495,3482,15-02-2025,79,Smart Tv
W92794,16982,857,15-02-2025,40,Laptop
W92795,16738,3333,15-02-2025,78,Mobile
W92796,15242,950,15-02-2025,87,Smart Tv
W92797,16780,3207,15-02-2025,124,Mobile
W92798,16712,1732,15-02-2025,118,Laptop
W92799,15372,2342,15-02-2025,86,Mobile
W92800,15411,3655,15-02-2025,105,Laptop
W92801,16390,3048,15-02-2025,104,Laptop
W92802,15037,1636,15-02-2025,111,Laptop
W92803,15512,2768,15-02-2025,86,Mobile
W92804,16224,2328,15-02-2025,104,Laptop
W92805,16732,1631,15-02-2025,139,Mobile
W92806,15840,296,15-02-2025,109,Laptop
W92807,16605,1216,15-02-2025,175,Laptop
W92808,16065,2027,15-02-2025,22,Laptop
W92809,16987,1417,15-02-2025,147,Laptop
W92810,15722,1216,15-02-2025,182,Laptop
W92811,16190,2584,15-02-2025,116,Laptop
W92812,15007,3532,15-02-2025,88,Shoe Box
W92813,16821,3275,15-02-2025,123,Laptop
W92814,15871,3232,15-02-2025,62,Mobile
W92815,15393,935,15-02-2025,104,Mobile
W92816,16681,1185,15-02-2025,119,Smart Tv
W92817,16697,1739,15-02-2025,79,Laptop
W92818,15190,747,15-02-2025,115,Laptop
W92819,15673,2639,15-02-2025,85,Smart Tv
W92820,15817,454,15-02-2025,63,Laptop
W92821,15693,2268,15-02-2025,9,Smart Tv
W92822,15722,2366,15-02-2025,143,Laptop
W92823,16241,4008,15-02-2025,135,Laptop
W92824,16276,1329,15-02-2025,165,Laptop
W92825,15779,3681,15-02-2025,125,Mobile
W92826,15331,1698,15-02-2025,59,Laptop
W92827,15477,2055,15-02-2025,104,Laptop
W92828,15675,650,15-02-2025,105,Mobile
W92829,16017,1896,15-02-2025,87,Laptop
W92830,15558,3980,15-02-2025,92,Laptop
W92831,16427,4109,15-02-2025,44,Mobile
W92832,16222,3447,15-02-2025,105,Smart Tv
W92833,16656,3548,15-02-2025,91,Smart Tv
W92834,16392,2514,15-02-2025,94,Laptop
W92835,16354,238,15-02-2025,103,Laptop
W92836,15331,2741,15-02-2025,88,Smart Tv
W92837,15425,1478,15-02-2025,72,Smart Tv
W92838,15641,1193,15-02-2025,113,Laptop
W92839,15578,1208,15-02-2025,100,Laptop
W92840,16532,3435,15-02-2025,109,Smart Tv
W92841,15312,1636,15-02-2025,108,Mobile
W92842,15416,2772,15-02-2025,137,Smart Tv
W92843,15322,2616,15-02-2025,108,Laptop
W92844,15310,2015,15-02-2025,9,Mobile
W92845,15632,3662,15-02-2025,11,Laptop
W92846,16491,3416,15-02-2025,121,Smart Tv
W92847,15163,1909,15-02-2025,97,Smart Tv
W92848,15467,909,15-02-2025,79,Smart Tv
W92849,15934,3974,15-02-2025,91,Mobile
W92850,16567,2511,15-02-2025,69,Laptop
W92851,16957,1596,15-02-2025,95,Smart Tv
W92852,16046,3826,15-02-2025,108,Laptop
W92853,15815,4051,15-02-2025,105,Laptop
W92854,15719,86,15-02-2025,87,Smart Tv
W92855,16788,1433,15-02-2025,85,Smart Tv
W92856,16703,2195,15-02-2025,131,Mobile
W92857,16447,792,15-02-2025,14,Smart Tv
W92858,16134,2873,15-02-2025,121,Laptop
W92859,15127,217,15-02-2025,117,Mobile
W92860,16698,207,15-02-2025,19,Laptop
W92861,16596,3439,15-02-2025,90,Smart Tv
W92862,16116,7564,15-02-2025,65,Laptop
W92863,15491,4025,15-02-2025,59,Smart Tv
W92864,16842,2050,15-02-2025,145,Smart Tv
W92865,15446,1839,15-02-2025,99,Smart Tv
W92866,16110,1277,15-02-2025,127,Mobile
W92867,16965,3410,15-02-2025,132,Laptop
W92868,16619,3031,15-02-2025,17,Laptop
W92869,16412,3065,15-02-2025,102,Mobile
W92870,15735,1978,15-02-2025,106,Smart Tv
W92871,16153,2380,15-02-2025,113,Smart Tv
W92872,15056,3065,15-02-2025,105,Laptop
W92873,16234,1134,15-02-2025,113,Laptop
W92874,16432,1175,15-02-2025,122,Laptop
W92875,15335,518,15-02-2025,48,Laptop
W92876,16254,2841,15-02-2025,103,Laptop
W92877,16260,194,15-02-2025,103,Laptop
W92878,15047,2642,15-02-2025,86,Mobile
W92879,15538,2912,15-02-2025,12,Laptop
W92880,15451,3876,15-02-2025,126,Laptop
W92881,16849,3162,15-02-2025,90,Laptop
W92882,15656,1602,15-02-2025,52,Laptop
W92883,16214,2669,15-02-2025,87,Smart Tv
W92884,15712,1341,15-02-2025,116,Laptop
W92885,15227,2825,15-02-2025,91,Mobile
W92886,15432,2110,15-02-2025,83,Mobile
W92887,16181,909,15-02-2025,80,Smart Tv
W92888,16668,2247,15-02-2025,116,Mobile
W92889,15838,4214,15-02-2025,107,Smart Tv
W92890,16653,3732,15-02-2025,112,Laptop
W92891,15706,1612,15-02-2025,98,Smart Tv
W92892,15345,2873,15-02-2025,128,Mobile
W92893,16456,682,15-02-2025,121,Smart Tv
W92894,16321,3447,15-02-2025,98,Smart Tv
W92895,16087,1529,15-02-2025,12,Laptop
W92896,16414,729,15-02-2025,115,Smart Tv
W92897,15406,545,15-02-2025,116,Laptop
W92898,15288,3423,15-02-2025,75,Laptop
W92899,16842,2597,15-02-2025,15,Laptop
W92900,15184,558,15-02-2025,127,Laptop
W92901,16228,3681,15-02-2025,122,Laptop
W92902,16130,3435,15-02-2025,113,Smart Tv
W92903,16887,2514,15-02-2025,10,Laptop
W92904,15696,472,15-02-2025,97,Mobile
W92905,15249,3722,15-02-2025,113,Laptop
W92906,16875,3102,15-02-2025,16,Mobile
W92907,16077,3001,15-02-2025,99,Laptop
W92908,16895,166,15-02-2025,48,Smart Tv
W92909,16626,169,15-02-2025,13,Smart Tv
W92910,15326,3021,15-02-2025,104,Smart Tv
W92911,16698,1945,15-02-2025,87,Laptop
W92912,15654,2697,15-02-2025,86,Smart Tv
W92913,15102,3836,15-02-2025,129,Laptop
W92914,16710,191,15-02-2025,97,Mobile
W92915,15952,166,15-02-2025,11,Laptop
W92916,16275,1158,15-02-2025,139,Mobile
W92917,16192,1425,15-02-2025,104,Laptop
W92918,16975,2595,15-02-2025,95,Smart Tv
W92919,16496,1359,15-02-2025,118,Laptop
W92920,16271,3275,15-02-2025,122,Smart Tv
W92921,16142,622,15-02-2025,6,Laptop
W92922,16500,2242,15-02-2025,12,Mobile
W92923,15666,797,15-02-2025,92,Laptop
W92924,16965,2873,15-02-2025,11,Laptop
W92925,15378,234,15-02-2025,131,Laptop
W92926,16934,1175,15-02-2025,7,Mobile
W92927,15008,522,15-02-2025,131,Laptop
W92928,16198,1148,15-02-2025,109,Smart Tv
W92929,16903,2817,15-02-2025,127,Laptop
W92930,15414,3692,15-02-2025,17,Laptop
W92931,16271,762,15-02-2025,10,Laptop
W92932,16214,968,15-02-2025,18,Mobile
W92933,15703,2827,15-02-2025,51,Mobile
W92934,15416,3268,15-02-2025,101,Laptop
W92935,16746,3797,15-02-2025,50,Smart Tv
W92936,15326,2418,15-02-2025,119,Smart Tv
W92937,15249,3405,15-02-2025,80,Laptop
W92938,16942,2362,15-02-2025,148,Smart Tv
W92939,15497,1552,15-02-2025,109,Mobile
W92940,16188,2090,15-02-2025,75,Smart Tv
W92941,16675,217,15-02-2025,126,Laptop
W92942,16240,799,15-02-2025,103,Smart Tv
W92943,15143,4128,15-02-2025,88,Laptop
W92944,16083,3435,15-02-2025,62,Smart Tv
W92945,15054,439,15-02-2025,139,Smart Tv
W92946,16472,1294,15-02-2025,137,Mobile
W92947,16498,3423,15-02-2025,80,Mobile
W92948,15815,2564,15-02-2025,84,Smart Tv
W92949,16873,950,15-02-2025,89,Laptop
W92950,15356,3383,15-02-2025,64,Mobile
W92951,15500,3456,15-02-2025,134,Mobile
W92952,15012,1521,15-02-2025,129,Smart Tv
W92953,15688,437,15-02-2025,110,Smart Tv
W92954,16875,2540,15-02-2025,85,Laptop
W92955,16337,105,15-02-2025,158,Laptop
W92956,15588,4025,15-02-2025,105,Smart Tv
W92957,15512,329,15-02-2025,123,Smart Tv
W92958,16185,1160,15-02-2025,117,Laptop
W92959,16696,3476,15-02-2025,97,Laptop
W92960,15242,1347,15-02-2025,150,Mobile
W92961,16482,1510,15-02-2025,119,Laptop
W92962,16426,671,15-02-2025,94,Smart Tv
W92963,16312,2835,15-02-2025,103,Mobile
W92964,15114,1912,15-02-2025,100,Smart Tv
W92965,16362,2315,15-02-2025,50,Smart Tv
W92966,16765,1162,15-02-2025,92,Smart Tv
W92967,16402,2550,15-02-2025,9,Smart Tv
W92968,16211,2701,15-02-2025,42,Mobile
W92969,16027,109,15-02-2025,21,Smart Tv
W92970,15025,1479,15-02-2025,13,Smart Tv
W92971,15512,1208,15-02-2025,101,Laptop
W92972,16164,741,15-02-2025,135,Laptop
W92973,15709,3561,15-02-2025,87,Laptop
W92974,15763,1959,15-02-2025,81,Mobile
W92975,15577,1105,15-02-2025,106,Laptop
W92976,16054,3214,15-02-2025,93,Smart Tv
W92977,16035,2108,15-02-2025,101,Smart Tv
W92978,15997,579,15-02-2025,92,Mobile
W92979,16391,1188,15-02-2025,86,Smart Tv
W92980,16430,2278,15-02-2025,74,Mobile
W92981,15545,2841,15-02-2025,113,Laptop
W92982,15387,2503,15-02-2025,118,Smart Tv
W92983,16203,3268,15-02-2025,104,Smart Tv
W92984,16711,2389,15-02-2025,137,Mobile
W92985,16556,2594,15-02-2025,106,Mobile
W92986,15512,1823,15-02-2025,123,Laptop
W92987,15020,1680,15-02-2025,17,Laptop
W92988,16812,251,15-02-2025,121,Smart Tv
W92989,16259,3892,15-02-2025,88,Smart Tv
W92990,16719,472,15-02-2025,96,Mobile
W92991,15561,2393,15-02-2025,11,Smart Tv
W92992,15703,279,15-02-2025,67,Smart Tv
W92993,15749,1671,15-02-2025,97,Smart Tv
W92994,16315,1698,15-02-2025,108,Laptop
W92995,16952,3218,15-02-2025,129,Mobile
W92996,15414,1446,15-02-2025,97,Smart Tv
W92997,16896,1158,15-02-2025,86,Smart Tv
W92998,16297,1054,15-02-2025,75,Washing Machine
W92999,15761,1510,15-02-2025,116,Mobile
W93000,16960,3379,15-02-2025,112,Laptop
W93001,15437,3681,15-02-2025,127,Laptop
W93002,16159,2027,15-02-2025,106,Smart Tv
W93003,16774,234,15-02-2025,135,Laptop
W93004,16337,4212,15-02-2025,108,Mobile
W93005,16024,3268,15-02-2025,95,Laptop
W93006,15439,3268,15-02-2025,96,Smart Tv
W93007,15558,3558,15-02-2025,6,Laptop
W93008,16203,438,15-02-2025,126,Smart Tv
W93009,16456,2754,15-02-2025,91,Laptop
W93010,16371,2015,15-02-2025,80,Laptop
W93011,15891,3232,15-02-2025,61,Laptop
W93012,16254,3735,15-02-2025,112,Mobile
W93013,16885,760,15-02-2025,19,Mobile
W93014,16069,2050,15-02-2025,134,Laptop
W93015,16701,1537,15-02-2025,56,Laptop
W93016,16088,3043,15-02-2025,70,Laptop
W93017,15778,2195,15-02-2025,13,Laptop
W93018,15890,191,15-02-2025,100,Laptop
W93019,16997,3232,15-02-2025,136,Laptop
W93020,15058,3960,15-02-2025,82,Laptop
W93021,16812,3860,15-02-2025,91,Laptop
W93022,16389,1226,15-02-2025,68,Smart Tv
W93023,15403,426,15-02-2025,81,Smart Tv
W93024,16521,3169,15-02-2025,140,Smart Tv
W93025,15398,3999,15-02-2025,121,Laptop
W93026,15208,847,15-02-2025,79,Smart Tv
W93027,16427,552,15-02-2025,103,Mobile
W93028,15700,974,15-02-2025,89,Smart Tv
W93029,15271,2041,15-02-2025,17,Laptop
W93030,16404,1359,15-02-2025,119,Mobile
W93031,16292,2116,15-02-2025,95,Laptop
W93032,16146,2238,15-02-2025,8,Laptop
W93033,15610,3956,15-02-2025,133,Smart Tv
W93034,16922,2778,15-02-2025,86,Laptop
W93035,15915,1927,15-02-2025,74,Mobile
W93036,15697,3797,15-02-2025,8,Laptop
W93037,16327,2539,15-02-2025,118,Mobile
W93038,16921,3871,15-02-2025,100,Smart Tv
W93039,15625,1216,15-02-2025,181,Laptop
W93040,16689,3312,15-02-2025,157,Mobile
W93041,15131,4214,15-02-2025,111,Mobile
W93042,16232,3101,15-02-2025,100,Smart Tv
W93043,15056,1002,15-02-2025,100,Laptop
W93044,16975,3150,15-02-2025,101,Laptop
W93045,15764,324,15-02-2025,113,Laptop
W93046,15375,3772,15-02-2025,107,Mobile
W93047,16512,3412,15-02-2025,101,Smart Tv
W93048,15370,1175,15-02-2025,125,Smart Tv
W93049,16240,2817,15-02-2025,127,Smart Tv
W93050,15680,4062,15-02-2025,20,Mobile
W93051,15928,3268,15-02-2025,101,Laptop
W93052,16147,3710,15-02-2025,87,Laptop
W93053,15242,3579,15-02-2025,130,Smart Tv
W93054,15600,1374,15-02-2025,94,Smart Tv
W93055,16008,3141,15-02-2025,96,Smart Tv
W93056,15659,2268,15-02-2025,79,Mobile
W93057,15450,1482,15-02-2025,117,Mobile
W93058,15437,207,15-02-2025,114,Smart Tv
W93059,15550,3040,15-02-2025,107,Laptop
W93060,16664,2846,15-02-2025,99,Smart Tv
W93061,16057,418,15-02-2025,137,Mobile
W93062,16228,3421,15-02-2025,54,Smart Tv
W93063,15237,2328,15-02-2025,104,Smart Tv
W93064,15157,3379,15-02-2025,13,Smart Tv
W93065,15640,1739,15-02-2025,80,Smart Tv
W93066,15693,1168,15-02-2025,90,Laptop
W93067,15087,3965,15-02-2025,103,Laptop
W93068,16733,507,15-02-2025,134,Laptop
W93069,16567,3532,15-02-2025,53,Smart Tv
W93070,15096,3692,15-02-2025,107,Smart Tv
W93071,15286,2488,15-02-2025,119,Smart Tv
W93072,16895,558,15-02-2025,127,Smart Tv
W93073,16946,2295,15-02-2025,23,Laptop
W93074,16702,2762,15-02-2025,67,Mobile
W93075,15455,909,15-02-2025,79,Laptop
W93076,16406,3779,15-02-2025,85,Smart Tv
W93077,15060,1855,15-02-2025,47,Laptop
W93078,16890,2505,15-02-2025,66,Smart Tv
W93079,15693,1398,15-02-2025,100,Smart Tv
W93080,16767,2027,15-02-2025,115,Laptop
W93081,15327,3579,15-02-2025,128,Laptop
W93082,15565,4104,15-02-2025,40,Smart Tv
W93083,16420,1874,15-02-2025,93,Smart Tv
W93084,16867,2132,15-02-2025,93,Smart Tv
W93085,15326,3742,15-02-2025,117,Laptop
W93086,16913,2245,15-02-2025,137,Smart Tv
W93087,15119,1552,15-02-2025,102,Mobile
W93088,16839,187,15-02-2025,120,Smart Tv
W93089,15139,86,15-02-2025,140,Smart Tv
W93090,16330,1499,15-02-2025,148,Laptop
W93091,16867,2873,15-02-2025,128,Laptop
W93092,15754,2418,15-02-2025,121,Smart Tv
W93093,15500,3900,15-02-2025,87,Laptop
W93094,16495,118,15-02-2025,130,Mobile
W93095,15500,3232,15-02-2025,65,Mobile
W93096,16662,2299,15-02-2025,118,Laptop
W93097,16163,283,15-02-2025,120,Laptop
W93098,16790,3662,15-02-2025,17,Smart Tv
W93099,15684,1398,15-02-2025,92,Laptop
W93100,15549,2945,15-02-2025,89,Smart Tv
W93101,15936,3333,15-02-2025,76,Laptop
W93102,15634,1732,15-02-2025,52,Smart Tv
W93103,16286,721,15-02-2025,115,Laptop
W93104,16095,2401,15-02-2025,114,Laptop
W93105,15574,1443,15-02-2025,135,Mobile
W93106,16773,3163,15-02-2025,116,Smart Tv
W93107,16157,3076,15-02-2025,109,Laptop
W93108,16309,3627,15-02-2025,77,Smart Tv
W93109,15508,1715,15-02-2025,111,Laptop
W93110,16677,3662,15-02-2025,108,Mobile
W93111,16122,187,15-02-2025,119,Laptop
W93112,16777,725,15-02-2025,106,Mobile
W93113,15395,2729,15-02-2025,45,Laptop
W93114,16668,3999,15-02-2025,119,Smart Tv
W93115,15630,2151,15-02-2025,91,Mobile
W93116,15685,3399,15-02-2025,128,Laptop
W93117,15979,437,15-02-2025,115,Laptop
W93118,16743,1513,15-02-2025,103,Mobile
W93119,15785,2754,15-02-2025,98,Laptop
W93120,15508,3166,15-02-2025,73,Laptop
W93121,16239,2697,15-02-2025,43,Mobile
W93122,16347,3826,15-02-2025,108,Laptop
W93123,16192,1537,15-02-2025,105,Smart Tv
W93124,16395,2873,15-02-2025,119,Laptop
W93125,16265,3689,15-02-2025,55,Smart Tv
W93126,16711,1418,15-02-2025,49,Laptop
W93127,15719,98,15-02-2025,85,Mobile
W93128,16702,3232,15-02-2025,129,Laptop
W93129,15170,1529,15-02-2025,18,Laptop
W93130,16220,895,15-02-2025,75,Smart Tv
W93131,16407,4174,15-02-2025,128,Laptop
W93132,15453,3379,15-02-2025,108,Mobile
W93133,15634,4105,15-02-2025,69,Smart Tv
W93134,15542,3601,15-02-2025,114,Laptop
W93135,16407,1779,15-02-2025,15,Smart Tv
W93136,16035,2041,15-02-2025,113,Smart Tv
W93137,16720,2722,15-02-2025,80,Smart Tv
W93138,15427,187,15-02-2025,69,Smart Tv
W93139,15474,3772,15-02-2025,107,Mobile
W93140,16302,3760,15-02-2025,56,Mobile
W93141,16766,3874,15-02-2025,61,Laptop
W93142,16386,2691,15-02-2025,90,Laptop
W93143,16435,238,15-02-2025,105,Laptop
W93144,15591,1137,15-02-2025,105,Smart Tv
W93146,16662,3914,15-02-2025,82,Mobile
W93147,16235,2730,15-02-2025,111,Smart Tv
W93148,15489,1148,15-02-2025,119,Laptop
W93149,15483,2362,15-02-2025,136,Laptop
W93150,16075,2595,15-02-2025,96,Mobile
W93151,16204,2597,15-02-2025,107,Laptop
W93152,16631,2278,15-02-2025,14,Laptop
W93153,16037,2041,15-02-2025,114,Mobile
W93154,16948,3797,15-02-2025,98,Smart Tv
W93155,15769,2843,15-02-2025,54,Laptop
W93156,15055,3423,15-02-2025,75,Smart Tv
W93157,15574,1191,15-02-2025,120,Smart Tv
W93158,16330,2705,15-02-2025,97,Laptop
W93159,16696,1187,15-02-2025,136,Laptop
W93160,16289,2825,15-02-2025,92,Smart Tv
W93161,16667,2418,15-02-2025,62,Smart Tv
W93162,16224,3004,15-02-2025,120,Laptop
W93163,15960,3692,15-02-2025,112,Laptop
W93164,16086,2287,15-02-2025,107,Smart Tv
W93165,16506,4094,15-02-2025,123,Laptop
W93166,16161,650,15-02-2025,107,Mobile
W93167,15838,1170,15-02-2025,153,Laptop
W93168,16922,3900,15-02-2025,95,Smart Tv
W93169,16315,904,15-02-2025,88,Laptop
W93170,16760,2242,15-02-2025,96,Laptop
W93171,16389,1054,15-02-2025,41,Laptop
W93172,15257,329,15-02-2025,124,Mobile
W93173,15446,3570,15-02-2025,117,Smart Tv
W93174,16879,3166,15-02-2025,70,Laptop
W93175,15088,1597,15-02-2025,106,Mobile
W93176,16709,285,15-02-2025,101,Laptop
W93177,16488,1767,15-02-2025,98,Laptop
W93178,15834,4019,15-02-2025,108,Smart Tv
W93179,16917,6531,15-02-2025,123,Smart Tv
W93180,16700,2315,15-02-2025,101,Laptop
W93181,16727,426,15-02-2025,82,Mobile
W93182,16041,1425,15-02-2025,113,Laptop
W93183,16149,1233,15-02-2025,109,Mobile
W93184,16750,4080,15-02-2025,117,Mobile
W93185,16699,285,15-02-2025,109,Laptop
W93186,16175,1418,15-02-2025,21,Smart Tv
W93187,16396,3578,15-02-2025,76,Laptop
W93188,16809,4221,15-02-2025,28,Laptop
W93189,16270,982,15-02-2025,97,Mobile
W93190,16160,4221,15-02-2025,131,Laptop
W93191,16398,942,15-02-2025,82,Smart Tv
W93192,16050,2289,15-02-2025,101,Smart Tv
W93193,16537,908,15-02-2025,83,Laptop
W93194,15021,3759,15-02-2025,102,Mobile
